71 47719.5 21458.7 39231 26101.8 3 1 1.5 6 0 3 6 1 2 6 1 4.55
72 49338.4 20754.6 35884 28536.4 3 1 1.71 6 0 3 5 1 1.38 6 1 4.3
73 124196 16490.1 66883 30620.6 12 1 3.11 7 0 3.5 4 3 1 128 7 1
74 124488 16451.4 68668 29824.7 12 1 3.11 7 0 3.5 4 4 1 131 7 1
75 124226 16486.1 66867 30628 12 1 3.11 7 0 3.5 4 3 1 128 7 1
76 69026.7 29669.7 56354 36341.7 6 1 2.55 7 0 3.5 2 1 1.29 7 1 4.41
77 72771.7 28142.8 53832 38044.3 6 1 2.55 7 0 3.5 4 1 1.33 7 1 4.42
78 73331.2 27928.1 58569 34967.3 6 1 2.55 7 0 3.5 4 3 1 131 7 1
79 45114.9 45395.2 37188 55071.5 3 1 1.75 7 0 3.5 8 1 2.63 7 1 4.86
80 45112.1 45398 39508 51837.6 3 1 1.75 7 0 3.5 8 1 2.43 7 1 4.84
81 46833.3 43729.6 37424 54724.2 3 1 1.75 7 0 3.5 8 1 2.4 7 1 4.83
82 156332 26200.7 74672 54853.2 12 1 3.37 8 0 4 4 4 1 256 8 1
83 156133 26234.1 76628 53453 12 1 3.37 8 0 4 4 4 1 256 8 1
84 155834 26284.4 84453 48500.3 12 1 3.37 8 0 4 4 7 1 311 8 1
85 87298.5 46919.5 59770 68529.4 6 1 2.67 8 0 4 8 1 2.07 8 1 4.92
86 88343.2 46364.6 59383 68976 6 1 2.67 8 0 4 8 1 1.99 8 1 4.93
87 86333.8 47443.8 55225 74169.3 6 1 2.67 8 0 4 7 1 2.03 8 1 4.88
88 54042.5 75792.2 46104 88842.6 3 1 1.78 8 0 4 10 1 2.9 8 1 5.04
89 51581.6 79408.2 45616 89793.1 3 1 1.6 8 0 4 10 1 2.92 8 1 5.03
90 51594.7 79388 52788 77593.4 3 1 1.78 8 0 4 9 1 2.69 8 1 4.99
